,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10,Factor11,Factor12,Factor13
hsa-miR-15a-5p,0.003126055003200507,-0.12809095115398997,0.23380003246763761,0.280558688582767,0.4947709575735853,-0.03341260178446227,-0.04946699358685608,0.002672242907732476,0.2567075920942089,-0.013836573760649158,-0.025623476492915263,-0.05411140168058132,0.023058468268207268
hsa-miR-15b-3p,-0.02083255748295022,-0.0202152815547258,0.12846557943602496,0.11193868795107906,0.7503860832947044,-0.07746240645960283,-0.10229608550966003,0.025536707396178703,-0.023687479737990416,-0.06117471774009738,-0.0030722897036200214,-0.03202059893086373,-0.05133705968921364
hsa-miR-15b-5p,-0.11518820704269828,-0.14185981409412368,0.14774793220240706,0.36673014695258316,-0.7873667672213077,-0.03163914271461441,0.0052603805631995315,0.019916529987482643,0.25336269792557853,-0.01402173658970253,0.0023168240611617427,-0.053549018379576596,-0.052369521551203634
hsa-miR-16-2-3p,-0.15229923464140752,-0.16735641559103281,0.17023500591758645,0.238182554176296,0.6289008696281039,-0.017589722272470583,0.060164377122690404,0.023737627890486546,-0.012257594112673307,-0.031291255136249016,0.0006935708913101928,-0.010586150608327124,-0.015236670397353037
hsa-miR-16-5p,0.0026473076128791092,-0.03599342420160744,0.10851652836743107,0.09676953938010947,0.9847051802109421,-0.02564581058936751,-0.020787364948616355,0.015347938432282665,-0.05098025249677917,-0.06280210116792931,-0.01793419809978719,-0.010575080929729922,0.021527446622152665
hsa-miR-17-3p,-0.006869089327754129,-0.23720029679130328,0.03125190020210654,0.2405881887959307,0.3688766318308151,-0.016115946705451877,0.0007129681940511111,0.003224976028778005,-0.11035529829346093,-0.015084447280782202,-0.03309798079636913,-0.0038803814506887225,-0.05896542633168183
hsa-miR-17-5p,-0.11058207970637372,-0.245365713218643,0.18638837398788885,0.2902710428246927,0.6306400850114543,0.004095650918408393,0.02424559464497918,-0.00637627452003796,0.021182564001724562,0.012462244525308532,-0.04893654581942479,-0.06938348391627899,0.013528597535568457
hsa-miR-181a-2-3p,0.01618115720565602,0.0025360386898042224,-0.09346833281534626,-0.03588451656917176,-0.9139728398628878,0.020323426481983844,0.015636260780353708,-0.015501474851732092,0.10193528586582745,0.0391853341029648,0.03197491566374053,0.00982219976893936,0.011290750164808799
hsa-miR-181a-3p,-0.023611551505559738,0.00975846270846165,-0.01261016575763698,0.0065343599586938,-1.0066641690675042,0.0019627592716511782,0.022415469064494934,0.006684347528227289,0.02285860094292653,0.02599298213408532,0.0245787397554407,0.01660770617226525,-0.007146317720892086
hsa-miR-181a-5p,-0.0239823195177651,-0.029124588702173965,0.03355826214262326,-0.010572678490455935,0.800848018799654,-0.03043714440032408,-0.00869564432121235,0.024710848412150113,-0.0454597665343318,0.008029880688618398,0.010686848886653931,0.0037354228236578485,0.02743343029496146
